,,LAS PALMERAS GROUPALMERAS S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Registro de cierre de ventas diarias por local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,FORMAS DE PAGO,,,,,,,,,GASTOS,,,,,,,,,,,,,,CORTESIAS,,,,,
Local,Fecha,"Venta 
Total",Datafast,Medianet,Uber,Pedidos Ya,Rappic,Cheques,Transferencias,Retenciones,Efectivo,Compras,"Pago 
D¡as Libres",Eventuales,Sueldos,Anticipos,Prestamos,Transporte,C. Empleados,Mantenimientos,Otros,Total Gastos,"Deposito
1","Deposito
2","Diferencia 
en depositos",Empleados,Gerencia,Cumplea¤eros,Promociones,"Total 
Cortesias",POR
11,18-03-22,1250.19,,705.14,65.69,4.98,29.55,,,,444.83,7.08,,,,,,22.00,,,70.00,99.08,345.75,,0.00,,,,81.00,81.00,SDS
11,19-03-22,1880.05,,1094.82,158.89,70.38,,,,,555.96,,,,528.00,,,13.00,,,,541.00,,,14.96,,,,79.00,79.00,SDS
11,20-03-22,1732.68,,850.54,121.68,124.25,58.81,,,,577.40,,,,513.04,,,47.00,,,,560.04,17.36,,0.00,,,,155.20,155.20,SDS
8,11-03-22,409.90,12.82,146.67,35.01,9.85,61.93,,,,143.62,,,,,,,,,,,0.00,143.62,,0.00,,,,86.15,86.15,SDS
8,12-03-22,952.58,,345.40,82.73,109.35,31.35,,,,383.75,,,,,,,383.75,,,,383.75,,,0.00,,,,160.95,160.95,SDS
8,13-03-22,949.62,,376.14,247.81,,22.28,,,,303.39,,,40.00,,,,17.00,,,,57.00,246.39,,0.00,,,,217.10,217.10,SDS
8,14-03-22,377.27,,203.45,7.39,,,,,,166.43,,20.00,,,,,,,,,20.00,146.43,,0.00,,,,56.40,56.40,SDS
8,15-03-22,306.17,,178.57,,6.58,,,,,121.02,,,,,,,,,,,0.00,121.02,,0.00,,,,,0.00,SDS
8,16-03-22,323.74,,111.85,49.15,63.61,,,,,99.13,9.46,20.00,,,,,,,,,29.46,69.69,,-0.02,,,,15.60,15.60,SDS
8,17-03-22,335.29,12.54,126.71,12.88,4.98,,,,,178.18,,,,,,,5.00,,,,5.00,173.18,,0.00,,,,7.80,7.80,SDS
8,18-03-22,362.37,,112.50,15.34,11.81,,,,,222.72,,,,,,,,,,,0.00,222.72,,0.00,,,,16.80,16.80,SDS
8,19-03-22,854.86,22.06,406.56,82.06,49.71,,,,,294.47,,,20.00,274.47,,,,,,,294.47,,,0.00,,,,112.40,112.40,SDS
8,20-03-22,947.44,11.08,521.33,59.17,59.90,,,,,295.96,,,,278.96,,,17.00,,,,295.96,,,0.00,,,,46.80,46.80,SDS
6,11-03-22,767.76,,257.57,94.10,4.98,10.35,,,,400.76,41.40,,,,,,,,,,41.40,359.36,,0.00,,,,145.25,145.25,SDS
6,12-03-22,852.60,,410.30,18.97,12.24,20.71,,,,390.38,,,,,,,,,,,0.00,390.38,,0.00,,,,10.65,10.65,SDS
6,13-03-22,1061.34,,203.53,401.22,30.67,37.61,,,,388.31,6.92,,,,18.73,,,,,5.00,30.65,357.66,,0.00,,,,112.60,112.60,SDS
6,14-03-22,254.24,,80.17,,5.48,,,,,168.59,6.97,,,,,,35.00,,,20.00,61.97,103.92,,2.70,,,,,0.00,SDS
6,15-03-22,427.12,,253.15,10.35,,,,,,163.62,,,,,4.14,,,,,,4.14,159.48,,0.00,,,,57.40,57.40,SDS
6,16-03-22,480.88,,114.48,38.30,25.48,,,,,302.62,7.11,,,,,,,,,,7.11,295.51,,0.00,,,,7.80,7.80,SDS
6,17-03-22,274.58,,102.01,22.09,,,,,,150.48,7.00,,,,,,,,,,7.00,143.48,,0.00,,,,15.60,15.60,SDS
6,18-03-22,567.53,,182.84,59.51,19.81,5.48,,,,299.89,,,,,,,,,,19.39,19.39,280.50,,0.00,,,,15.60,15.60,SDS
6,19-03-22,1121.56,,500.84,210.48,31.18,12.87,,,,366.19,,,,336.19,,,30.00,,,,366.19,,,0.00,,,,102.60,102.60,SDS
6,20-03-22,1254.20,,364.87,212.54,71.19,20.38,,,,585.22,,,,497.07,,,30.00,,,,527.07,58.15,,0.00,,,,51.80,51.80,SDS
12,11-03-22,649.81,159.56,165.80,,5.48,,,,,318.97,6.23,,,,30.00,,,,,22.00,58.23,260.74,,0.00,,,,149.05,149.05,SDS
12,12-03-22,1539.57,364.00,310.70,172.75,45.47,58.23,,,,588.42,,,,,,,,,,,0.00,588.42,,0.00,,,,300.50,300.50,SDS
12,13-03-22,1548.07,439.72,202.52,221.71,56.36,21.05,,,,606.71,,,60.00,,,,49.00,,,30.00,139.00,467.71,,0.00,,,,242.90,242.90,SDS
12,14-03-22,443.83,92.36,115.82,36.50,44.93,,,,,154.22,4.26,,,,,,,,,,4.26,149.96,,0.00,,,,23.40,23.40,SDS
12,15-03-22,576.10,113.68,108.19,21.59,25.41,10.35,,,,296.88,,,,,20.00,,8.00,,,,28.00,270.00,,-1.12,,,,39.00,39.00,SDS
12,16-03-22,552.04,97.98,80.38,28.61,25.37,8.54,,,,311.16,,,,,20.00,,,,,,20.00,291.16,,0.00,,,,75.85,75.85,SDS
12,17-03-22,553.98,142.58,133.31,10.35,,,,,,267.74,5.57,,,,,,4.00,,,,9.57,258.17,,0.00,,,,23.40,23.40,SDS
12,18-03-22,1146.20,291.41,208.16,221.17,32.75,24.02,,,,368.69,,,,,,,,,,66.30,66.30,302.39,,0.00,,,,97.50,97.50,SDS
12,19-03-22,1590.78,282.15,393.28,263.25,57.44,67.11,,,,527.55,,,,527.55,,,,,,,527.55,,,0.00,,,,209.50,209.50,SDS
12,20-03-22,1650.96,619.43,93.94,430.63,10.47,60.06,,,,436.43,12.81,,,348.62,,,75.00,,,,436.43,,,0.00,,,,206.70,206.70,SDS
2,11-03-22,1259.01,,643.30,110.31,,,,,,505.40,,,60.00,,20.00,,,,,,80.00,380.00,45.40,0.00, ,,,34.80,34.80,SDS
2,12-03-22,1435.92,,849.10,213.55,,34.45,,,,338.82,,,,,,,3.00,,,15.00,18.00,300.00,20.82,0.00,,,,101.15,101.15,SDS
2,13-03-22,1238.90,,743.12,131.11,,14.54,,,,350.13,24.47,,160.00,,,,,,,,184.47,165.66,,0.00,,,,83.55,83.55,SDS
2,14-03-22,213.34,,23.83,,,43.92,,,,145.59,5.00,,,,,,,,,,5.00,140.59,,0.00,,,,,0.00,SDS
2,15-03-22,520.88,,314.03,,39.34,10.97,,,,156.54,,,60.00,,,,,,,,60.00,96.54,,0.00,,,,8.40,8.40,SDS
2,16-03-22,415.17,,247.70,6.94,,23.12,,,,137.41,5.00,,20.00,,,,,,,,25.00,112.41,,0.00,,,,,0.00,SDS
2,17-03-22,366.90,,236.96,43.34,,45.86,,,,40.74,,,,,,,,,,,0.00,40.75,,-0.01,,,,,0.00,SDS
2,18-03-22,571.61,,208.23,74.76,,,,,,288.62,6.00,,40.00,,,,,,,,46.00,242.62,,0.00,,,,17.60,17.60,SDS
2,19-03-22,1496.50,,817.62,117.85,,60.85,,,,500.18,,,,500.18,,,,,,,500.18,,,0.00,,,,59.80,59.80,SDS
2,20-03-22,1616.27,,865.82,287.26,35.61,48.34,,,,379.24,,,160.00,219.24,,,,,,,379.24,,,0.00,,,,70.40,70.40,SDS
7,11-03-22,1559.33,103.73,552.19,118.37,18.86,,,,,766.18,7.54,,,,26.86,,,,,60.00,94.40,671.78,,0.00,,,,,0.00,SDS
7,12-03-22,3344.28,243.81,1566.32,202.00,86.90,,,,,1245.25,3.54,,,,,,,,,23.73,27.27,1217.98,,0.00,,,,74.00,74.00,SDS
7,13-03-22,3795.85,247.16,1466.10,268.61,117.55,,,,,1696.43,,,180.00,,20.00,,10.00,,,,210.00,1486.43,,0.00,,,,,0.00,SDS
7,14-03-22,1062.48,60.58,309.89,50.86,,8.99,,,,632.16,21.97,,,,20.00,,,,,,41.97,590.19,,0.00,,,,,0.00,SDS
7,15-03-22,984.13,,483.53,8.99,28.78,5.48,,,,457.35,,,,,,,,,,,0.00,457.35,,0.00,,,,,0.00,SDS
7,16-03-22,921.42,185.19,225.38,26.30,,,,,,484.55,,,,,,,,,,,0.00,488.55,,-4.00,,,,8.40,8.40,SDS
7,17-03-22,980.05,85.05,357.83,,57.75,,,,,479.42,,,,,,,,,,,0.00,479.42,,0.00,,,,,0.00,SDS
7,18-03-22,1495.84,65.62,711.25,134.27,45.30,,,,,539.40,5.74,,,,,,,,,,5.74,533.66,,0.00,,,,26.40,26.40,SDS
7,19-03-22,2897.54,111.58,1305.15,176.31,62.75,23.60,,,,1218.15,3.62,,,1214.53,,,,,,,1218.15,,,0.00,,,,70.40,70.40,SDS
7,20-03-22,3554.09,168.04,1904.23,305.01,60.52,48.09,,,,1068.20,54.16,,160.00,481.47,,,,,,7.36,702.99,365.21,,0.00,,,,8.80,8.80,SDS
3,11-03-22,595.42,27.09,90.35,126.81,,,,,,351.17,6.50,,,,,,,,,,6.50,344.67,,0.00,,,,64.75,64.75,SDS
3,12-03-22,1318.57,56.09,639.33,62.95,19.42,,,,,540.78,,,,,3.13,,,,,,3.13,540.78,,-3.13,,,,35.35,35.35,SDS
3,13-03-22,1615.03,786.20,51.54,,15.33,,,,,761.96,,,,,,,,,,,0.00,761.96,,0.00,,,,9.60,9.60,SDS
3,14-03-22,318.05,,113.22,,58.50,,,,,146.33,5.00,,80.00,,,,3.00,,,,88.00,58.33,,0.00,,,,,0.00,SDS
3,15-03-22,371.38,,193.99,,10.58,,,,,166.81,,,,,20.00,,,,,,20.00,146.81,,0.00,,,,,0.00,SDS
3,16-03-22,282.53,59.98,58.35,,,,,,,164.20,77.50,,,,,,,,,25.00,102.50,61.70,,0.00,,,,,0.00,SDS
3,17-03-22,653.72,236.95,,,,22.40,,,,394.37,14.80,,,,80.00,,,,,,94.80,299.57,,0.00,,,,,0.00,SDS
3,18-03-22,404.46,219.51,,,4.98,,,,,179.97,5.00,,,,,,,,,,5.00,174.97,,0.00,,,,8.20,8.20,SDS
3,19-03-22,1089.46,417.49,52.99,29.12,21.94,10.58,,,,557.34,,,,557.34,,,,,,,557.34,,,0.00,,,,8.80,8.80,SDS
3,20-03-22,1438.22,651.56,,153.08,16.80,,,,,616.78,,,80.00,498.66,,,,,,,578.66,38.12,,0.00,,,,96.60,96.60,SDS
1,11-03-22,1218.55,,690.25,140.44,64.58,,,,,323.28,6.93,,,,,,,,,,6.93,316.35,,0.00,,,,83.70,83.70,SDS
1,12-03-22,1934.61,,911.26,250.05,,38.08,,,,735.22,1.47,,,,40.00,,,,,,41.47,693.75,,0.00,,,,84.85,84.85,SDS
1,13-03-22,2611.85,,1519.39,190.77,39.00,44.97,,,,817.72,12.42,,120.00,,,,3.00,,,,135.42,682.30,,0.00,,,,92.50,92.50,SDS
1,14-03-22,575.05,,246.13,11.81,,,,,,317.11,17.32,,,,,,,,,,17.32,299.79,,0.00,,,,8.40,8.40,SDS
1,15-03-22,663.42,380.70,,22.77,4.98,27.21,,,,227.76,,,,,,,,,,,0.00,227.76,,0.00,,,,1.60,1.60,SDS
1,16-03-22,718.28,,290.12,,,,,,,428.16,,,,,,,,,,,0.00,428.16,,0.00,,,,,0.00,SDS
1,17-03-22,732.13,,403.40,19.68,4.98,,,,,304.07,,,,,,,,,,,0.00,304.07,,0.00,,,,,0.00,SDS
1,18-03-22,2055.92,,968.85,142.46,39.42,,,,,905.19,9.20,,,,,,,,76.53,20.00,105.73,799.46,,0.00,,,,52.80,52.80,SDS
1,19-03-22,2218.57,,1260.57,212.22,50.52,35.56,,,,659.70,1.50,,,593.50,,,,,64.70,,659.70,,,0.00,,,,125.80,125.80,SDS
1,20-03-22,2895.77,,1488.22,329.92,80.85,,,,,996.78,119.80,,145.00,731.98,,,,,,,996.78,,,0.00,,,,97.60,97.60,SDS
5,11-03-22,451.62,,146.52,209.79,,27.30,,,,68.01,,,,,,,,,,,0.00,68.01,,0.00,,,,92.50,92.50,SDS
5,12-03-22,1051.11,,388.24,187.15,44.30,62.66,,,,368.76,6.00,,,,,,,,60.00,,66.00,302.76,,0.00,,,,92.50,92.50,SDS
5,13-03-22,1502.44,101.25,403.03,230.81,45.12,33.30,,,,688.93,5.00,,80.00,,,,,,,,85.00,603.93,,0.00,,,,92.50,92.50,SDS
5,14-03-22,147.06,,65.88,10.97,,4.98,,,,65.23,,,20.00,,,,,,20.00,,40.00,25.23,,0.00,,,,,0.00,SDS
5,15-03-22,327.77,,124.35,46.31,14.84,9.85,,,,132.42,,,20.00,,,,,,,,20.00,112.42,,0.00,22.18,,16.80,,38.98,SDS
5,16-03-22,286.71,,47.42,19.20,22.28,,,,,197.81,,,,,,,,,,,0.00,197.81,,0.00,,,9.60,,9.60,SDS
5,17-03-22,186.27,,144.74,12.33,,7.08,,,,22.12,,,,,20.00,,,,,,20.00,2.12,,0.00,,,,,0.00,SDS
5,18-03-22,511.69,,229.08,86.34,30.92,48.44,,,,116.91,5.00,,,,50.00,,,,,8.60,63.60,53.31,,0.00,8.60,34.40,8.00,44.00,95.00,SDS
5,19-03-22,1808.62,,944.43,256.59,17.42,88.74,,,,501.44,7.05,,,494.39,,,,,,,501.44,,,0.00,31.60,,29.00,133.60,194.20,SDS
5,20-03-22,1668.64,32.76,633.69,312.23,171.44,56.16,,,,462.36,45.93,,,416.43,,,,,,,462.36,,,0.00,,,,132.00,132.00,SDS
4,11-03-22,656.68,39.36,276.95,191.98,9.98,,,,,138.41,,,,,,,,,,,0.00,120.00,18.41,0.00,,,,92.50,92.50,SDS
4,12-03-22,1877.66,,1065.69,279.52,39.72,34.22,,,,458.51,,,,,,,,,,,0.00,450.00,8.51,0.00,,,,95.08,95.08,SDS
4,13-03-22,2749.02,,1628.78,327.00,47.41,36.35,,,,709.48,,20.00,190.00,,,,,,,10.36,220.36,,,489.12,,,,94.61,94.61,SDS
4,14-03-22,630.36,,309.37,17.24,65.37,,,,,238.38,,,,,,,,,,,0.00,230.00,8.38,0.00,,,,,0.00,SDS
4,15-03-22,466.38,,389.15,6.95,,,,,,70.28,4.21,,,,,,,,,,4.21,66.07,,0.00,,,,9.70,9.70,SDS
4,16-03-22,519.95,,179.61,30.08,50.58,15.40,,,,244.28,,,,,25.00,,,,,,25.00,219.28,,0.00,,,,,0.00,SDS
4,17-03-22,557.47,,342.19,10.36,,11.82,,,,193.10,,,,,,,,,,,0.00,180.00,13.20,-0.10,,,,8.40,8.40,SDS
4,18-03-22,894.01,41.16,495.61,42.57,62.76,38.68,,,,213.23,,,,,,,,,,54.78,54.78,158.45,,0.00,,,,17.60,17.60,SDS
4,19-03-22,2228.74,224.38,1172.01,416.09,72.71,,,,,343.55,3.53,,,340.02,,,,,,,343.55,,,0.00,,,,126.16,126.16,SDS
4,20-03-22,2506.61,156.31,1227.50,351.27,124.84,53.69,,,,593.00,4.40,,190.00,398.60,,,,,,,593.00,,,0.00,,,,115.20,115.20,SDS
8,21-03-22,307.96,,95.96,,,,,,,212.00,,,,150.57,,,,,,,150.57,95.96,,-34.53,,,,30.20,30.20,SDS
8,22-03-22,306.55,,168.12,,,,,,,138.43,,,,,,,,,,,0.00,138.43,,0.00,,,,48.40,48.40,SDS
8,23-03-22,264.79,,79.49,,15.45,,,,,169.85,15.96,,,,,,,,,34.53,50.49,119.36,,0.00,,,,,0.00,SDS
8,24-03-22,345.27,,125.89,21.96,16.58,22.04,,,,158.80,,,,,,,5.00,,,,5.00,153.80,,0.00,,,,23.40,23.40,SDS
8,25-03-22,516.62,,232.98,54.93,11.96,20.71,,,,196.04,11.19,,,,,,,,,,11.19,184.85,,0.00,,,,32.20,32.20,SDS
8,26-03-22,999.75,85.08,430.57,137.46,10.35,5.48,,,,330.81,,20.00,,,,,,,135.47,,155.47,175.34,,0.00,,,,90.20,90.20,SDS
8,27-03-22,899.33,9.40,381.45,176.73,13.52,6.94,,,,311.29,,,,,,,17.00,,,,17.00,294.29,,0.00,,,,106.40,106.40,SDS
8,28-03-22,320.15,,179.37,22.57,10.35,,,,,107.86,,,,,,,,,,,0.00,107.86,,0.00,,,,15.60,15.60,SDS
8,29-03-22,258.55,,115.21,7.08,16.75,,,,,119.51,,,,,,,,,,,0.00,119.51,,0.00,,,,7.80,7.80,SDS
8,30-03-22,437.39,,232.12,,34.97,,,,,170.30,,,,,,,,,,,0.00,170.30,,0.00,,,,70.20,70.20,SDS
8,31-03-22,241.83,,37.21,12.24,25.69,,,,,166.69,,,,,,,5.00,,,,5.00,161.69,,0.00,,,,15.60,15.60,SDS
13,21-03-22,266.59,,130.09,21.77,10.97,,,,,103.76,2.78,,,71.20,,,25.00,,,,98.98,4.78,,0.00,,,,15.60,15.60,SDS
13,22-03-22,432.82,,150.01,21.50,,29.12,,,,232.19,,,,,,,20.00,,,,20.00,212.19,,0.00,,,,31.20,31.20,SDS
13,23-03-22,453.92,,230.09,10.63,,,,,,213.20,,,,,,,20.00,,61.60,,81.60,131.60,,0.00,,,,,0.00,SDS
13,24-03-22,751.88,,261.79,20.08,6.58,28.84,,,,434.59,,,,,,,30.00,,,,30.00,404.59,,0.00,,,,31.20,31.20,SDS
13,25-03-22,958.38,,386.83,66.19,19.81,50.04,,,,435.51,,,,,,,20.00,,,,20.00,390.00,25.51,0.00,,,,84.00,84.00,SDS
13,26-03-22,1152.45,,635.73,69.95,9.63,6.94,,,,430.20,,,,,,,25.00,,,,25.00,400.00,5.20,0.00,,,,68.00,68.00,SDS
13,27-03-22,1013.80,,460.19,49.02,54.25,86.26,,,,364.08,,,,,,,20.00,,,,20.00,344.08,,0.00,,,,43.00,43.00,SDS
13,28-03-22,484.45,,225.71,35.87,4.98,,,,,217.89,9.12,,,,,,30.00,,,,39.12,178.77,,0.00,,,,32.80,32.80,SDS
13,29-03-22,570.74,,193.02,,,5.48,,,,372.24,,,,,,,20.00,,,,20.00,352.24,,0.00,,,,31.20,31.20,SDS
13,30-03-22,438.55,,201.24,,28.75,,,,,208.56,11.58,,,,,,20.00,,,,31.58,176.98,,0.00,,,,7.80,7.80,SDS
13,31-03-22,693.15,,236.57,19.71,9.96,49.25,,,,377.66,,,,,,,25.00,,,,25.00,352.66,,0.00,,,,46.80,46.80,SDS
12,21-03-22,480.76,87.79,92.46,10.19,,33.53,,,,256.79,7.96,,,3.38,,,,,,,11.34,245.45,,0.00,,,,54.60,54.60,SDS
12,22-03-22,526.78,85.82,90.35,,14.95,,,,,335.66,,,,,20.00,,,,,,20.00,315.66,,0.00,,,,46.80,46.80,SDS
12,23-03-22,435.77,95.06,179.23,,,,,,,161.48,6.90,,,,60.00,,,,,,66.90,94.42,0.08,0.08,,,,15.60,15.60,SDS
12,24-03-22,418.41,79.25,116.21,,,32.95,,,,190.00,3.35,,,,30.00,,,,,,33.35,156.65,,0.00,,,,23.40,23.40,SDS
12,25-03-22,746.62,76.13,170.68,47.10,19.93,16.26,,,,416.52,,,,,,,,,,15.00,15.00,401.52,,0.00,,,,104.00,104.00,SDS
12,26-03-22,1451.31,405.86,345.00,151.21,109.65,41.46,,,,398.13,41.20,,,,,,,,60.00,,101.20,296.93,,0.00,,,,146.90,146.90,SDS
12,27-03-22,1658.72,337.55,450.21,447.48,6.58,,,,,416.90,,,,,,,71.00,,,,71.00,345.90,,0.00,,,,253.50,253.50,SDS
12,28-03-22,564.51,123.68,168.79,44.52,21.72,,,,,205.80,,,,,,,,,,,0.00,205.80,,0.00,,,,62.40,62.40,SDS
12,29-03-22,379.27,58.39,96.23,,,,,,,,,,,,7.61,,,,110.00,,,107.04,,,,,,66.10,,SDS
12,30-03-22,399.22,47.69,84.53,54.74,4.98,,,,,207.28,3.45,,,,,,,,,,3.45,203.83,,0.00,,,,,7.80,SDS
12,31-03-22,457.75,57.04,80.61,57.95,,,,,,262.15,,,,,30.00,,,,,,30.00,232.15,,0.00,,,,,31.20,SDS
3,21-03-22,334.80,164.35,57.11,,,,,,,113.34,6.90,,,,,,,,2.00,,8.90,104.44,,0.00,,,,,7.80,SDS
3,22-03-22,278.41,,130.68,,,,,,,147.73,2.00,,,,,,,,65.00,,67.00,80.73,,0.00,,,,,0.00,SDS
3,23-03-22,269.99,,109.67,,,,,,,160.32,4.00,,,,,,,,120.00,28.00,152.00,8.32,,0.00,,,,,0.00,SDS
3,24-03-22,298.28,71.06,36.23,,,,,,,190.99,,,,,,,,,,,0.00,190.99,,0.00,,,,,0.00,SDS
3,25-03-22,530.30,,226.62,30.30,,59.70,,,,213.68,,,,,,,,,40.00,,40.00,173.68,,0.00,,,,17.60,17.60,SDS
3,26-03-22,1577.46,179.51,670.74,102.06,,5.48,,,,619.67,,,,,,,,,,,0.00,519.67,100.00,0.00,,,,35.20,35.20,SDS
3,27-03-22,1777.64,140.99,725.30,158.06,,,,,,753.29,5.00,,120.00,,40.00,,,,,,165.00,588.29,,0.00,,,,114.40,114.40,SDS
3,28-03-22,216.29,,89.13,71.96,,,,,,,4.40,,,,,,,,,,,50.80,,,,,,,,SDS
3,29-03-22,239.11,,14.94,33.14,,,,,,191.03,4.20,,,,,,,,,186.83,191.03,,,0.00,,,,,0.00,SDS
3,30-03-22,215.67,18.55,9.96,,,,,,,187.16,,,,,,,,,145.00,12.00,157.00,30.16,,0.00,,,,,0.00,SDS
3,31-03-22,241.76,,151.79,,,8.62,,,,81.35,,,,,,,,,80.00,,80.00,1.35,,0.00,,,,,0.00,SDS
2,21-03-22,418.19,,170.80,,,99.35,,,,148.04,28.88,,,28.58,,,,,,,57.46,90.60,,-0.02,,,,,0.00,SDS
2,22-03-22,203.14,,182.98,,,,,,,20.16,,,20.00,,,,,,,,20.00,0.16,,0.00,,,,,0.00,SDS
2,23-03-22,422.27,,216.04,27.60,,5.48,,,,173.15,,,20.00,,,,,,,9.91,29.91,143.24,,0.00,,,,,0.00,SDS
2,24-03-22,269.97,119.24,20.71,9.43,,,,,,120.59,5.00,,20.00,,,,,,,,25.00,95.59,,0.00,,,,,0.00,SDS
2,25-03-22,920.46,,567.92,86.44,5.48,64.34,,,,196.28,6.08,,20.00,,,,,,,7.00,33.08,163.50,,-0.30,,,,24.40,24.40,SDS
2,26-03-22,1316.28,,682.13,195.63,5.48,49.16,,,,383.88,,,,,,,,,,20.00,20.00,340.00,23.88,0.00,,,,79.20,79.20,SDS
2,27-03-22,1815.21,,758.99,443.12,38.62,79.27,,,,495.21,,,280.00,,,,,,,2.40,282.40,212.81,,0.00,,,,105.40,105.40,SDS
2,28-03-22,292.66,,154.03,21.23,,10.96,,,,106.44,,,,,,,,,,,0.00,106.44,,0.00,,,,,0.00,SDS
2,29-03-22,258.24,,154.89,,,,,,,103.35,,,,,,,,,,7.69,7.69,95.76,,-0.10,,,,,0.00,SDS
2,30-03-22,251.71,,158.95,,,,,,,92.76,6.00,,,,,,,,,7.64,13.64,79.12,,0.00,,,,,0.00,SDS
2,31-03-22,373.48,,211.43,31.08,,26.30,,,,104.67,,,80.00,,,,,,,8.73,88.73,20.95,,-5.01,,,,8.40,8.40,SDS
7,21-03-22,1059.60,95.29,200.62,39.16,,11.31,,,,713.22,28.49,,,,,,,,,50.10,78.59,634.63,,0.00,,,,,0.00,SDS
7,22-03-22,1052.49,14.95,506.26,8.62,31.95,,,,,490.71,,,,,,,,,,3.50,3.50,487.21,,0.00,,,,,0.00,SDS
7,23-03-22,905.10,33.91,256.70,43.64,9.98,5.48,,,,555.39,,,,,15.00,,,,4.95,,19.95,535.44,,0.00,,,,,0.00,SDS
7,24-03-22,843.69,50.39,318.13,25.97,,,,,,449.20,,,,,20.00,,,,,3.66,23.66,425.54,,0.00,,,,,0.00,SDS
7,25-03-22,1448.95,128.20,687.89,113.39,,,,,,519.47,9.10,,,,,,,,135.47,0.93,145.50,373.97,,0.00,,,,52.80,52.80,SDS
7,26-03-22,3234.95,351.96,1334.80,276.27,103.90,16.01,,,,1152.01,6.51,,,,,,,,10.00,,16.51,1135.50,,0.00,,,,98.80,98.80,SDS
7,27-03-22,3801.25,107.77,1875.89,467.21,50.85,29.17,,,,1270.36,12.62,,200.00,,,,,,,,212.62,1057.74,,0.00,,,,105.60,105.60,SDS
7,28-03-22,1147.84,89.53,447.15,33.02,23.89,8.60,,,,545.65,8.98,,,,,,,,,,8.98,536.67,,0.00,,,,,0.00,SDS
7,29-03-22,1059.09,,401.86,19.63,15.35,15.84,,,,606.41,12.16,,,,,,,,,,12.16,594.25,,0.00,,,,,0.00,SDS
7,30-03-22,1179.70,72.89,598.05,61.56,50.28,18.54,,,,378.38,4.78,,,,,,,,,152.60,157.38,221.00,,0.00,,,,,0.00,SDS
7,31-03-22,1239.32,49.82,324.81,26.13,70.72,,,,,767.84,,,,,,,,,,,0.00,767.84,,0.00,,,,,0.00,SDS
5,21-03-22,188.81,,46.35,,,,,,,142.46,,,,109.18,,,,,,,109.18,33.28,,0.00,,,,,0.00,SDS
5,22-03-22,142.73,,23.07,32.52,,11.45,,,,75.69,,,,,,,,,,45.00,45.00,30.69,,0.00,,,,,0.00,SDS
5,23-03-22,93.22,,32.52,7.36,,5.48,,,,47.86,,,,,,,,,,,0.00,47.86,,0.00,,,,,0.00,SDS
5,24-03-22,157.84,,49.78,,,,,,,108.06,18.49,,,,,,,,,,18.49,89.57,,0.00,,,,79.40,79.40,SDS
5,25-03-22,421.95,,214.71,50.38,,54.88,,,,101.98,,,,,,,,,,,0.00,101.98,,0.00,,,,35.20,35.20,SDS
5,26-03-22,1088.98,41.41,453.09,307.34,46.86,9.85,,,,230.43,5.00,,,,,,,,,,5.00,225.43,,0.00,,,,63.20,63.20,SDS
5,27-03-22,1866.29,51.11,849.87,363.12,23.34,38.25,,,,540.60,,,80.00,,30.00,,,,,,110.00,430.60,,0.00,,,,114.20,114.20,SDS
5,28-03-22,347.07,,161.80,10.97,,16.46,,,,157.84,1.00,,20.00,,,,,,,,21.00,136.84,,0.00,,,,,0.00,SDS
5,29-03-22,75.88,,,11.68,10.35,,,,,53.85,,,20.00,,,,,,,,20.00,33.85,,0.00,,,,,0.00,SDS
5,30-03-22,262.66,,141.70,19.21,,,,,,101.75,,,20.00,,,,,,,,20.00,81.75,,0.00,,,,1.60,1.60,SDS
5,31-03-22,240.74,,78.48,56.80,10.22,,,,,95.24,,,,,,,,,,,0.00,95.24,,0.00,,,,,0.00,SDS
6,21-03-22,386.10,,108.49,27.79,,,,,,249.82,,,,,,,,,,,0.00,249.82,,0.00,,,,15.60,15.60,SDS
6,22-03-22,293.83,,67.51,22.92,,10.97,,,,192.43,,,,,5.00,,,,,10.00,15.00,177.43,,0.00,,,,,0.00,SDS
6,23-03-22,372.59,,98.35,10.35,10.63,,,,,253.26,3.78,25.00,,,,,,,,13.59,42.37,210.89,,0.00,,,,7.80,7.80,SDS
6,24-03-22,286.52,,144.19,,19.21,,,,,123.12,,,,,,,,,100.00,5.00,105.00,18.12,,0.00,,,,46.80,46.80,SDS
6,25-03-22,237.76,,211.93,25.21,,16.45,,,,,7.63,,,,,,5.00,,,,,225.13,,,,,,,31.20,SDS
6,26-03-22,695.55,,185.22,53.74,39.64,,,,,416.95,7.67,,,,,,17.00,,,,24.67,392.28,,0.00,,,,,16.60,SDS
6,27-03-22,1073.32,,317.18,224.38,,10.97,,,,520.79,7.09,,,,,,27.00,,,,34.09,486.70,,0.00,,,,,120.70,SDS
